ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL",Categories,Tags,Status,Author,Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
1961,"Essential Oils and Emotions","At times, our emotions can seem overwhelming and uncontrollable. Essential Oils can help to balance your mood, and bring your emotions back into a ""normal"" and manageable state. When using essential oils to balance mood and emotions, understanding the chemistry behind essential oils can be extremely helpful. This podcast gives a brief overview behind the chemistry of essential oils, as well as some helpful tips for how to use them affect mood and emotions.

&nbsp;

[audio mp3=""http://theoilydoc.com/wp-content/uploads/2017/04/emotion-podcast.mp3""][/audio]",,20170404,post,http://theoilydoc.com/essential-oils-emotions/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/06170111/SIMON-SAYS.png|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/04/04133345/1e798090-ac1f-4487-a3c5-eb3a8f491fb1.jpg,"SIMON SAYS|1e798090-ac1f-4487-a3c5-eb3a8f491fb1",|,|,|,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/04/04132759/emotion-podcast.mp3,Featured|Podcast,,publish,2,essential-oils-emotions,,,0,0,0,open,open,20170506
1964,"Using Essential Oils Safely and Effectively","Using essential oils safely and effectively is a very important topic. Often times people steer away from using these amazing chemical compounds because they aren't sure how to use them. The goal of this episode is to help you feel more confident in using Essential Oils in your home, and on your family.

[audio mp3=""http://theoilydoc.com/wp-content/uploads/2017/04/safe-usage.mp3""][/audio]",,20170404,post,http://theoilydoc.com/using-essential-oils-safely-effectively/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/06170111/SIMON-SAYS.png|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/04/04141152/aromatic_icon1.png|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/04/04141123/Aromatic-Topical-Internal.png,"SIMON SAYS|aromatic_icon1|Aromatic-Topical-Internal",||,||,||,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/04/04140949/safe-usage.mp3,Featured|Podcast,,publish,2,using-essential-oils-safely-effectively,,,0,0,0,open,open,20170506
2018,"Essential oils: Where emotions and chemistry collide","The emotional benefits of Essential Oils is something that is often times misunderstood, or ignored all together, because of the thought that it is ""junk science"". However, the chemistry behind emotions has been studied, and the affects of physiology acknowledged, for a long time.

In the blog post <a href=""https://doterra.com/US/en/blog/science-safety-physiology-emotional-aromatherapy-psychology-meets-chemistry"">Emotional Aromatherapy: Psychology meets Chemistry</a>,  Dr. Rodriguez discusses the physiological effect that the chemistry of essential oils has on the human body and, more specifically, on psychology. Rodriguez goes into the chemical constituents of a variety of oils. For example; Floral essential oils are high in monoterpene alcohols, which exhibit toning and calming properties. On the other end of the spectrum, mint oils are high in ketones, which are energizing and uplifting.

For more specific essential oil suggestions, and how to safely and effectively use them to effect your emotions, check out our podcast episode on <a href=""http://theoilydoc.com/essential-oils-emotions/"">Essential Oils and Emotions</a>.

&nbsp;",,20170417,post,http://theoilydoc.com/essential-oils-emotions-chemistry-collide/,,,,,,,"Featured|Science Of|Topics &amp; Classes|Video Blog",,publish,2,essential-oils-emotions-chemistry-collide,,,0,0,0,open,open,20170417
2022,"May Newsletter","<h2><img class=""alignnone size-medium wp-image-1684 aligncenter"" src=""http://theoilydoc.com/wp-content/uploads/2016/10/oily-doc-300x90.png"" alt="""" width=""300"" height=""90"" /></h2>
<h1 style=""text-align: center;""><span style=""color: #cc99ff;"">May is here, lets make it perfect!</span></h1>
<h3></h3>
<h3><img class=""wp-image-2024 aligncenter"" src=""http://theoilydoc.com/wp-content/uploads/2017/05/may-share-a-drop-300x300.jpg"" alt="""" width=""283"" height=""283"" /></h3>
<h3>Share the oil love! During the month of May, if you are not already have a doTERRA wholesale account, you can sign up for your account and earn FREE OILS!!!!! That's right, you will get free oils, just for signing up with doTERRA this month.</h3>
<h3> Don't miss out on this AWESOME opportunity to start getting free oils!</h3>
<h3>For more information on the ""Share A Drop"" promotion, and all the rules, please click <a href=""https://doterra.com/US/en/promotions-share-a-drop"">HERE</a>.</h3>
<h3></h3>

<hr />

<h2 style=""text-align: center;""></h2>
<h1 style=""text-align: center;""><span style=""color: #cc99ff;"">Other specials this month include:</span></h1>
<img class=""alignnone size-medium wp-image-2025"" src=""http://theoilydoc.com/wp-content/uploads/2017/05/may-10-percent-off-300x300.jpg"" alt="""" width=""300"" height=""300"" />         <img class=""alignnone size-medium wp-image-2026"" src=""http://theoilydoc.com/wp-content/uploads/2017/05/may-product-of-the-month-300x300.jpg"" alt="""" width=""300"" height=""300"" />
<h3>A free Cedarwood with a 125PV LRP order placed before the 15th of May. Also, May is a great month to stock up on diffusers, because it is 10% off this month! If you are anything like my family, you will need a diffuser for EVERY room.</h3>
<h3></h3>

<hr />

<h1 style=""text-align: center;""><span style=""color: #cc99ff;""> EDUCATIONAL OPPORTUNITIES </span></h1>
<h3>Every month our team has monthly education classes around the state. Here are the May classes, on Summer Fun and Essential Oils:</h3>
<img class=""size-medium wp-image-2027 alignnone"" src=""http://theoilydoc.com/wp-content/uploads/2017/05/thumb-705604c6f7684c1522ee7024469785c3-300x251.png"" alt="""" width=""300"" height=""251"" />
<h3>If it's a challenge to attend an in-person class, we also offer Monthly Online Education. This month, the topic will be on Citrus and Mint oils! Join us the first Thursday of the month.</h3>
<h3></h3>
<h3><img class=""size-medium wp-image-2031 alignnone"" src=""http://theoilydoc.com/wp-content/uploads/2017/05/thumb-e6d03a9c4a5fac556c5e84976bec08e0-300x251.png"" alt="""" width=""300"" height=""251"" /></h3>
<h3></h3>
<h3>Here is a recap from last month; Pain and Inflammation:</h3>
[embed]https://youtu.be/Jx1rxgD53R4[/embed]
<h3>doTERRA started an Empowered Life Series last fall, and the education has been phenomenal! Here is April's recording, from Midwife Stephanie Fritz, on Mothers &amp; Babies.</h3>
[embed]https://youtu.be/FlEvSa0ake4[/embed]
<h2>For more education and information, please check out The Oily Doc's <a href=""http://www.youtube.com/theoilydoc"">YouTube Page</a>!</h2>

<hr />

<h1 style=""text-align: center;""><span style=""color: #cc99ff;"">DIY &amp; DIFFUSER BLENDS</span></h1>
<h3>We always like to include a diffuser blend and recipe in our newsletter. This month's diffuser Blend utilizes May's Product of the Month, Cedarwood:</h3>
<img class=""alignnone size-medium wp-image-2028"" src=""http://theoilydoc.com/wp-content/uploads/2017/05/doTERRA-Essential-Oils-Summer-Cedar-Diffuser-Blend-500x500-300x300.jpg"" alt="""" width=""300"" height=""300"" />
<h2>And this month's DIY recipe is going to make for some super healthy lips!</h2>
[embed]https://youtu.be/_eXDuP6tpH8?list=PLp3VbOdUkkm2PfoWrqbCu8oYDzRZCx3Nf[/embed]

&nbsp;

<hr />

<h1 style=""text-align: center;""><span style=""color: #333399;"">Get Connected </span></h1>
<h3>If you haven't joined our Facebook page, please make sure you ""Like"" and ""Share"" to get entered into our drawing for a FREE Emotional Touch Kit! Follow <a href=""https://www.facebook.com/theoilydoc/"">THIS</a> link to like our page!</h3>
<a href=""http://www.facebook.com/theoilydoc""><img class=""alignnone wp-image-1140"" src=""http://theoilydoc.com/wp-content/uploads/2016/08/facebook.png"" width=""153"" height=""153"" /></a>
<h2></h2>

<hr />

<h2>Last but not least, we started a <span style=""color: #333399;""><strong>Podcast</strong></span> , where we will be discussing essential oils, how to use them, why you would use them, and their many uses and benefits.</h2>
<h3><img class=""size-medium wp-image-2029 alignleft"" src=""http://theoilydoc.com/wp-content/uploads/2017/05/podcast-300x109.png"" alt="""" width=""300"" height=""109"" /> Search for ""The Oily Doc"" in Apple Itunes, and subscribe to our podcast!</h3>
<h2></h2>
<h2></h2>
<h2>We wish you an amazing May, full of warm weather and life lived to its fullest!</h2>
<h3>Yours in health,</h3>
<h3>The Oily Doc!</h3>
<img class=""alignnone size-medium wp-image-630"" src=""http://theoilydoc.com/wp-content/uploads/2016/07/character-300x248.png"" alt="""" width=""300"" height=""248"" />",,20170502,post,http://theoilydoc.com/may-newsletter/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/02142449/25f0781d5b7eb9c7258f910b58e5998f_hello-may-hello-may-hello-may-clipart_500-364.png|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/02150437/thumb-e6d03a9c4a5fac556c5e84976bec08e0.png|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/02145247/podcast.png|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/02144838/doTERRA-Essential-Oils-Summer-Cedar-Diffuser-Blend-500x500.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/02143704/thumb-705604c6f7684c1522ee7024469785c3.png|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/02143211/may-product-of-the-month.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/02143157/may-10-percent-off.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/02142934/may-share-a-drop.jpg,"25f0781d5b7eb9c7258f910b58e5998f_hello-may-hello-may-hello-may-clipart_500-364|thumb-e6d03a9c4a5fac556c5e84976bec08e0|podcast|doTERRA-Essential-Oils-Summer-Cedar-Diffuser-Blend-500x500|thumb-705604c6f7684c1522ee7024469785c3|may-product-of-the-month|may-10-percent-off|Dec_10% and POM_All Sizes",|||||||,|||||||,|||||||,,Featured|Newsletter,,publish,2,may-newsletter,,,0,0,0,open,open,20170502
2033,"Summer Cedar Diffuser Blend","<h3><img class=""size-medium wp-image-2034 alignright"" src=""http://theoilydoc.com/wp-content/uploads/2017/05/doTERRA-Essential-Oils-Summer-Cedar-Diffuser-Blend-500x5001-300x300.jpg"" alt="""" width=""300"" height=""300"" /></h3>
<h3>The smells of summer would not be complete without Cedar. Combine White Fir, Cilantro and Cedarwood to achieve this ""woodsy"" summer scent.</h3>",,20170502,post,http://theoilydoc.com/summer-cedar-diffuser-blend/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/02150818/doTERRA-Essential-Oils-Summer-Cedar-Diffuser-Blend-500x5001.jpg,doTERRA-Essential-Oils-Summer-Cedar-Diffuser-Blend-500x5001,,,,,Recipes>Aromatic|Featured,,publish,2,summer-cedar-diffuser-blend,,,0,0,0,open,open,20170502
2035,"Sweet Sleep Diffuser Blend","<h3><img class=""size-medium wp-image-2036 alignleft"" src=""http://theoilydoc.com/wp-content/uploads/2017/05/af0be17cd88223a400e873a801c9cba2-300x300.jpg"" alt="""" width=""300"" height=""300"" /></h3>
<h3></h3>
<h3>Combine Bergomot, Cedarwood and Marjoram to get a Sweet, Restful nights sleep!</h3>",,20170502,post,http://theoilydoc.com/sweet-sleep-diffuser-blend/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/02151103/af0be17cd88223a400e873a801c9cba2.jpg,af0be17cd88223a400e873a801c9cba2,,,,,Recipes>Aromatic|Featured,,publish,2,sweet-sleep-diffuser-blend,,,0,0,0,open,open,20170502
2037,"Savor the Moments Diffuser Blend","<h3><img class="" wp-image-2038 alignleft"" src=""http://theoilydoc.com/wp-content/uploads/2017/05/imgres.jpg"" alt="""" width=""246"" height=""246"" />We all need to take a little more time to Savor The Moments. With this diffuser blend, of Cedarwood, Grapefruit and Lime, get that nostalgic feeling of simpler times.</h3>",,20170502,post,http://theoilydoc.com/savor-moments-diffuser-blend/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/02151250/imgres.jpg,imgres,,,,,Recipes>Aromatic|Featured,,publish,2,savor-moments-diffuser-blend,,,0,0,0,open,open,20170502
2042,"Guatemala, Co-Impact Sourcing and Healing Hands","I invited my dear friend, and fellow doTERRA Wellness Advocate, Crystal Garvin to come speak with us about her recent trip to Guatemala. On this trip she not only saw first hand how doTERRA partners with Guatemalan local farmers to harvest Cartemom Oil, but also took part in a Healing Hands project as well. Crystal talks about Co-Impact Sourcing, Healing Hands foundation and her trip to Guatemala.

[audio m4a=""http://theoilydoc.com/wp-content/uploads/2017/05/podcast-guat.m4a""][/audio]",,20170506,post,http://theoilydoc.com/guatemala-co-impact-sourcing-healing-hands/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/06170111/SIMON-SAYS.png,"SIMON SAYS",,,,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/06163427/podcast-guat.m4a,Featured|Podcast,,publish,2,guatemala-co-impact-sourcing-healing-hands,,,0,0,0,open,open,20170506
2052,"Summer Fun with Essential Oils","<a href=""http://theoilydoc.com/wp-content/uploads/2017/05/Essential-OIl-Summer-Fun-1.pdf"">EO Summer Fun Tear Pad [PDF]</a>
<h2>This is a tear sheet that can be used for reference while teaching a class, or to print off and use as a handout. Safety tips about using oils during the summer months. Which oils are must have for the summer. And DIY recipes!</h2>",,20170511,post,http://theoilydoc.com/summer-fun-essential-oils/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/11153147/summer-fun-list.png,summer-fun-list,,,,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/05/11153005/Essential-OIl-Summer-Fun-1.pdf,"Files|Recipes|Topics &amp; Classes",,publish,2,summer-fun-essential-oils,,,0,0,0,open,open,20170511
2055,"June Newsletter","<h2><img class=""alignnone size-medium wp-image-1684 aligncenter"" src=""http://theoilydoc.com/wp-content/uploads/2016/10/oily-doc-300x90.png"" alt="""" width=""300"" height=""90"" /></h2>
<h1 style=""text-align: center;""><span style=""color: #cc99ff;"">June... who is ready for some summer fun!</span></h1>
<h3> As we officially kick off the summer season, it is important to revisit those oils that may cause photosensitivity, when used topically:</h3>
[caption id=""attachment_2060"" align=""aligncenter"" width=""224""]<img class=""wp-image-2060"" src=""http://theoilydoc.com/wp-content/uploads/2017/06/18486159_10155348207939314_3908314758329997769_n-186x300.jpg"" alt="""" width=""224"" height=""361"" /> For more info on oil and sun safety, please contact The Oily Doc[/caption]
<h3></h3>

<hr />

<h2 style=""text-align: center;""></h2>
<h1 style=""text-align: center;""><span style=""color: #cc99ff;"">We love savings! Here are some amazing savings, available to you, during the month of June!</span></h1>
<img class=""wp-image-2056 aligncenter"" src=""http://theoilydoc.com/wp-content/uploads/2017/06/18813604_10155209416731063_8304987057419382009_n-300x251.jpg"" alt="""" width=""393"" height=""329"" />
<h3>A free Serenity with a 125PV LRP order placed before the 15th of June. Also, June is a great month to stock up on your supplements for digestive health, because they are 10% off this month! Everyone needs a health digestive tract, probiotics and digestive enzymes can go a long way in helping you achieve that essential health goal.</h3>
<h3></h3>
<h3></h3>
<h3> Did you know that doTERRA re-stocked their Mother's Day, LTO citrus oil trio? AND they released an awesome Father's Day LTO!!!! These won't stay stocked long, so order yours today!</h3>
<img class=""alignnone size-medium wp-image-2061"" src=""http://theoilydoc.com/wp-content/uploads/2017/06/18557490_10155350129944314_3817483485686545636_n-300x300.jpg"" alt="""" width=""300"" height=""300"" /> <img class=""size-medium wp-image-2062 alignnone"" src=""http://theoilydoc.com/wp-content/uploads/2017/06/18558926_10155350130899314_6755024862117636271_o-200x300.jpg"" alt="""" width=""200"" height=""300"" />

<hr />

<h1 style=""text-align: center;""><span style=""color: #cc99ff;""> EDUCATIONAL OPPORTUNITIES </span></h1>
<h3>Every month our team has monthly education classes around the state.</h3>
<h3>June is extra special, because we have the Wellness Prosperity Summet coming to NC! It will be held in Raleigh and is only $20 to all wellness advocates.... even better, your guest is FREE!!!!!!</h3>
<h3><img class=""alignnone size-medium wp-image-2057"" src=""http://theoilydoc.com/wp-content/uploads/2017/06/17457916_10155144127076624_8991837093132898104_n-300x300.jpg"" alt="""" width=""300"" height=""300"" /></h3>
<h3>Here are the June classes, on Pets and Essential Oils:</h3>
<img class=""alignnone size-medium wp-image-2067"" src=""http://theoilydoc.com/wp-content/uploads/2017/06/18620074_10155328247331624_6726374135864202189_n-300x251.jpg"" alt="""" width=""300"" height=""251"" />
<h3>If it's a challenge to attend an in-person class, we also offer Monthly Online Education. This month, the topic will be on Self Care! Join us the first Thursday of the month.</h3>
&nbsp;
<h3>Here is a recap from last month; Oily History &amp; Classification, Part 1: Citrus &amp; Mints</h3>
[embed]https://www.youtube.com/watch?v=lcUKY6lY-v4[/embed]

&nbsp;
<h3>doTERRA started an Empowered Life Series last fall, and the education has been phenomenal! Here is May's recordings, on Green &amp; Clean!</h3>
[embed]https://youtu.be/X9ERx8J81c0[/embed]

[embed]https://youtu.be/7apM2p11gpw[/embed]

[embed]https://youtu.be/tAAkgRvjhNw[/embed]

[embed]https://youtu.be/jT0KCPZZrRw[/embed]
<h2>For more education and information, please check out The Oily Doc's <a href=""http://www.youtube.com/theoilydoc"">YouTube Page</a>!</h2>

<hr />

<h1 style=""text-align: center;""><span style=""color: #cc99ff;"">DIY &amp; DIFFUSER BLENDS</span></h1>
<h3>We always like to include a diffuser blend and recipe in our newsletter. This month's diffuser Blend is sure to smell ahhhhhhhmazing!</h3>
<img class=""alignnone size-medium wp-image-2058"" src=""http://theoilydoc.com/wp-content/uploads/2017/06/18341657_10155321507744314_7801739582073478746_n-300x300.jpg"" alt="""" width=""300"" height=""300"" />
<h2>For this month's DIY recipe check out all the green cleaning recipes from the empowered life series videos above.</h2>

<hr />

<h1 style=""text-align: center;""><span style=""color: #333399;"">Get Connected </span></h1>
<h3>If you haven't joined our Facebook page, please make sure you ""Like"" and ""Share"" to get entered into our drawing for a FREE Emotional Touch Kit! Follow <a href=""https://www.facebook.com/theoilydoc/"">THIS</a> link to like our page!</h3>
<a href=""http://www.facebook.com/theoilydoc""><img class=""alignnone wp-image-1140"" src=""http://theoilydoc.com/wp-content/uploads/2016/08/facebook.png"" width=""153"" height=""153"" /></a>
<h2></h2>

<hr />

<h2>Last but not least, we started a <span style=""color: #333399;""><strong>Podcast</strong></span> , where we will be discussing essential oils, how to use them, why you would use them, and their many uses and benefits.</h2>
<h3><img class=""size-medium wp-image-2029 alignleft"" src=""http://theoilydoc.com/wp-content/uploads/2017/05/podcast-300x109.png"" alt="""" width=""300"" height=""109"" /> Search for ""The Oily Doc"" in Apple Itunes, and subscribe to our podcast!</h3>
<h2></h2>
<h2></h2>
<h2>We wish you an amazing June, full of warm weather and life lived to its fullest!</h2>
<h3>Yours in health,</h3>
<h3>The Oily Doc!</h3>
<img class=""alignnone size-medium wp-image-630"" src=""http://theoilydoc.com/wp-content/uploads/2016/07/character-300x248.png"" alt="""" width=""300"" height=""248"" />",,20170602,post,http://theoilydoc.com/june-newsletter/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/06/01152730/262542-Hello-June-Welcome-Summer.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/06/02162127/18620074_10155328247331624_6726374135864202189_n.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/06/01153130/18558926_10155350130899314_6755024862117636271_o.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/06/01153121/18557490_10155350129944314_3817483485686545636_n.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/06/01152846/18486159_10155348207939314_3908314758329997769_n.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/06/01152040/18341657_10155321507744314_7801739582073478746_n.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/06/01145744/17457916_10155144127076624_8991837093132898104_n.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/06/01144718/18813604_10155209416731063_8304987057419382009_n.jpg,262542-Hello-June-Welcome-Summer|18620074_10155328247331624_6726374135864202189_n|18558926_10155350130899314_6755024862117636271_o|18557490_10155350129944314_3817483485686545636_n|18486159_10155348207939314_3908314758329997769_n|18341657_10155321507744314_7801739582073478746_n|17457916_10155144127076624_8991837093132898104_n|18813604_10155209416731063_8304987057419382009_n,|||||||,|||||||,|||||||,,Featured|Newsletter,,publish,2,june-newsletter,,,0,0,0,open,open,20170602
2076,"July Newsletter","<h2><img class=""alignnone size-medium wp-image-1684 aligncenter"" src=""http://theoilydoc.com/wp-content/uploads/2016/10/oily-doc-300x90.png"" alt="""" width=""300"" height=""90"" /></h2>
<h1 style=""text-align: center;""><span style=""color: #cc99ff;""><span style=""color: #333399;""><img class=""alignnone wp-image-2078"" src=""http://theoilydoc.com/wp-content/uploads/2017/07/306580.png"" alt="""" width=""97"" height=""76"" /></span></span>J<span style=""color: #ff0000;"">u</span>l<span style=""color: #ff0000;"">y</span><span style=""color: #000080;"">:</span> <span style=""color: #ff0000;"">Gain</span> <span style=""color: #000080;"">Your</span> <span style=""color: #ff0000;"">Health</span> <span style=""color: #000080;"">Independence</span><span style=""color: #ff0000;"">!<img class=""alignnone wp-image-2078"" src=""http://theoilydoc.com/wp-content/uploads/2017/07/306580.png"" alt="""" width=""89"" height=""70"" /></span></h1>
<h3></h3>
<h3>As a reminder during the summer season, it is important to revisit those oils that may cause photosensitivity, when used topically:</h3>
[caption id=""attachment_2060"" align=""aligncenter"" width=""224""]<img class=""wp-image-2060"" src=""http://theoilydoc.com/wp-content/uploads/2017/06/18486159_10155348207939314_3908314758329997769_n-186x300.jpg"" alt="""" width=""224"" height=""361"" /> For more info on oil and sun safety, please contact The Oily Doc[/caption]
<h3></h3>

<hr />

<h2 style=""text-align: center;""></h2>
<h1 style=""text-align: center;""><span style=""color: #000080;"">We love savings! Here are some amazing savings, available to you, during the month of June!</span></h1>
<img class=""wp-image-2079 aligncenter"" src=""http://theoilydoc.com/wp-content/uploads/2017/07/july-300x153.png"" alt="""" width=""584"" height=""298"" />

&nbsp;
<h3>A free <a href=""https://doterra.com/US/en/p/breathe-respiratory-blend-oil"">Breathe</a> with a 125PV LRP order placed before the 15th of June. Also, July is a great month try doTERRA's <a href=""https://doterra.com/US/en/p/doterra-spa-detoxifying-mud-mask"">Detoxifying Mud Mask</a>, because it is 10% off this month!</h3>
<h3></h3>

<hr />

<h1 style=""text-align: center;""><span style=""color: #cc99ff;""> <span style=""color: #ff0000;"">EDUCATIONAL OPPORTUNITIES </span></span></h1>
<h3>Every month our team has monthly education classes around the state.</h3>
<h3>Here are the July classes, on ""I have oils! Now what?"":</h3>
<img class=""alignnone wp-image-2080"" src=""http://theoilydoc.com/wp-content/uploads/2017/07/19553954_10155466128936624_9182364037433956865_n-300x251.jpg"" alt="""" width=""339"" height=""284"" />

&nbsp;
<h3>If it's a challenge to attend an in-person class, we also offer Monthly Online Education. Join us the first Thursday of the month, at 9:00pm EST.</h3>
<img class=""alignnone wp-image-2083"" src=""http://theoilydoc.com/wp-content/uploads/2017/07/19601171_10155466136421624_804991031622443483_n-300x251.jpg"" alt="""" width=""359"" height=""300"" />
<h3>Here is the recap on last month's class, on Self Care:</h3>
[embed]https://youtu.be/wn1ydWAH_RE?list=PLTbACupHxFJUNvtKp_20dSzrGBpVVFZMP[/embed]
<h3>doTERRA started an Empowered Life Series last fall, and the education has been phenomenal! Here is June's recordings, on Men's Health!</h3>
[embed]https://youtu.be/molJrsRDF0E[/embed]

[embed]https://youtu.be/yhUdsvN1h7w[/embed]

[embed]https://youtu.be/jXsjvUqxGh8[/embed]

[embed]https://youtu.be/FwWw5LvFuuE[/embed]
<h2>For more education and information, please check out The Oily Doc's <a href=""http://www.youtube.com/theoilydoc"">YouTube Page</a>!</h2>

<hr />

<h1 style=""text-align: center;""><span style=""color: #000080;"">DIY &amp; DIFFUSER BLENDS</span></h1>
<h3>We always like to include a diffuser blend and recipe in our newsletter. This month's diffuser Blend will have you celebrating all month long!</h3>
<img class=""alignnone size-medium wp-image-2081"" src=""http://theoilydoc.com/wp-content/uploads/2017/07/Fourth-of-July-Parade-doTERRA-Diffuser-Blend-500x500-300x300.jpg"" alt="""" width=""300"" height=""300"" />
<h2>For this month's DIY recipe check the health advantages of Oil Pulling, with doTERRA essential oils.</h2>
[embed]https://www.youtube.com/watch?v=BltSLSV5IAw[/embed]

<hr />

<h1 style=""text-align: center;""><span style=""color: #333399;"">Get Connected </span></h1>
<h3>If you haven't joined our Facebook page, please make sure you ""Like"" and ""Share"" to get entered into our drawing for a FREE Emotional Touch Kit! Follow <a href=""https://www.facebook.com/theoilydoc/"">THIS</a> link to like our page!</h3>
<a href=""http://www.facebook.com/theoilydoc""><img class=""alignnone wp-image-1140"" src=""http://theoilydoc.com/wp-content/uploads/2016/08/facebook.png"" width=""153"" height=""153"" /></a>
<h2></h2>

<hr />

<h2>Last but not least, we started a <span style=""color: #333399;""><strong>Podcast</strong></span> , where we will be discussing essential oils, how to use them, why you would use them, and their many uses and benefits.</h2>
<h3><img class=""size-medium wp-image-2029 alignleft"" src=""http://theoilydoc.com/wp-content/uploads/2017/05/podcast-300x109.png"" alt="""" width=""300"" height=""109"" /> Search for ""The Oily Doc"" in Apple Itunes, and subscribe to our podcast!</h3>
<h2></h2>
<h2></h2>
<h2>We wish you an amazing July, full of warm weather and life lived to its fullest!</h2>
<h3>Yours in health,</h3>
<h3>The Oily Doc!</h3>
<img class=""alignnone size-medium wp-image-630"" src=""http://theoilydoc.com/wp-content/uploads/2016/07/character-300x248.png"" alt="""" width=""300"" height=""248"" />",,20170701,post,http://theoilydoc.com/july-newsletter/,https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/07/01125844/a05338f26283761a1544866633aa2669-months-weeks.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/07/01130550/19601171_10155466136421624_804991031622443483_n.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/07/01124158/Fourth-of-July-Parade-doTERRA-Diffuser-Blend-500x500.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/07/01123144/19553954_10155466128936624_9182364037433956865_n.jpg|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/07/01122709/july.png|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/07/01122452/306580.png|https://s3.amazonaws.com/oilydocpodcast/wp-content/uploads/2017/07/01122258/StarsBubblesRedBlueWhite250.png,a05338f26283761a1544866633aa2669---months--weeks|19601171_10155466136421624_804991031622443483_n|Fourth-of-July-Parade-doTERRA-Diffuser-Blend-500x500|19553954_10155466128936624_9182364037433956865_n|july|306580|StarsBubblesRedBlueWhite250,||||||,||||||,||||||,,Featured|Newsletter|Uncategorized,,publish,2,july-newsletter,,,0,0,0,open,open,20170701
